Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
367,ORD-2024-00367,2024-02-08,2024-02-13,Second Class,CU9032,Simran Jain,Consumer,India,Kolkata,West Bengal,700001,East,PR-OS-95945,Furniture,Chairs,Dining Chair,32721.58,3,0.0,-2543.86
368,ORD-2025-00368,2025-05-28,2025-05-31,Standard Class,CU9553,Anjali Rao,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-79603,Office Supplies,Paper,Printer Paper,1934.71,4,0.15,138.78
369,ORD-2025-00369,2025-11-27,2025-12-02,Standard Class,CU1719,Riya Kumar,Corporate,India,Pune,Maharashtra,411001,West,PR-OS-36498,Office Supplies,Storage,File Cabinet,25368.73,8,0.05,-1123.53
370,ORD-2024-00370,2024-11-15,2024-11-20,Same Day,CU8265,Rohit Verma,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-25733,Office Supplies,Storage,File Cabinet,30132.12,9,0.0,7189.47
371,ORD-2024-00371,2024-08-21,2024-08-22,First Class,CU2560,Simran Joshi,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-OS-27548,Furniture,Furnishings,Desk Lamp,29306.2,3,0.05,6780.18
372,ORD-2025-00372,2025-04-15,2025-04-16,Standard Class,CU8329,Karan Nair,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-24621,Furniture,Chairs,Dining Chair,15988.85,2,0.05,1745.61
373,ORD-2025-00373,2025-07-20,2025-07-23,Standard Class,CU8129,Karan Kumar,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-12147,Technology,Laptops,Laptop,481805.58,6,0.1,63084.94
374,ORD-2024-00374,2024-10-04,2024-10-09,First Class,CU7862,Rohit Jain,Corporate,India,Pune,Maharashtra,411001,West,PR-OS-66022,Technology,Phones,Business Phone,691338.95,8,0.05,133117.71
375,ORD-2024-00375,2024-01-27,2024-01-30,Second Class,CU7875,Riya Verma,Corporate,India,Pune,Maharashtra,411001,West,PR-FU-70356,Furniture,Bookcases,Office Bookcase,102113.96,9,0.0,19231.82
376,ORD-2024-00376,2024-09-25,2024-09-29,First Class,CU1752,Kavita Sharma,Corporate,India,Mumbai,Maharashtra,400001,West,PR-TE-71313,Technology,Phones,Android Phone,164287.56,2,0.05,12311.48
377,ORD-2025-00377,2025-11-08,2025-11-10,Standard Class,CU4981,Vikas Desai,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-81218,Technology,Phones,Business Phone,82420.95,1,0.3,13125.3
378,ORD-2025-00378,2025-08-23,2025-08-28,Second Class,CU8610,Neha Shah,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-TE-25791,Technology,Phones,Android Phone,751194.89,9,0.15,15583.38
379,ORD-2024-00379,2024-07-28,2024-07-29,Same Day,CU6249,Riya More,Consumer,India,Delhi,Delhi,110001,Central,PR-FU-42463,Office Supplies,Storage,Document Storage,1114.7,9,0.3,-20.97
380,ORD-2024-00380,2024-12-21,2024-12-24,First Class,CU4735,Sachin Patil,Consumer,India,Patna,Bihar,800001,East,PR-OS-69557,Office Supplies,Paper,Notebook,11363.73,6,0.15,-946.6
381,ORD-2025-00381,2025-06-24,2025-06-27,Standard Class,CU5378,Amit Mehta,Corporate,India,Hyderabad,Telangana,500001,South,PR-TE-96394,Office Supplies,Paper,Copy Paper,15781.72,5,0.1,-959.08
382,ORD-2024-00382,2024-12-21,2024-12-25,Standard Class,CU9802,Karan Mehta,Home Office,India,Mumbai,Maharashtra,400001,West,PR-OS-39680,Office Supplies,Binders,Document Folder,33909.56,7,0.15,-2329.88
383,ORD-2025-00383,2025-02-26,2025-03-03,First Class,CU1940,Rohit Joshi,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-FU-33806,Office Supplies,Storage,Document Storage,32676.75,7,0.0,4566.99
384,ORD-2025-00384,2025-06-20,2025-06-22,Second Class,CU7475,Sachin Shah,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-TE-12017,Office Supplies,Binders,Ring Binder,39372.6,9,0.1,3832.07
385,ORD-2025-00385,2025-11-17,2025-11-20,Standard Class,CU6720,Anjali Kumar,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-24591,Office Supplies,Paper,Printer Paper,1377.31,1,0.05,7.54
386,ORD-2024-00386,2024-06-20,2024-06-21,Second Class,CU5241,Meena Sharma,Consumer,India,Bangalore,Karnataka,560001,South,PR-OS-39187,Office Supplies,Binders,Ring Binder,3336.56,2,0.15,448.23
387,ORD-2025-00387,2025-06-11,2025-06-14,Standard Class,CU6906,Simran More,Corporate,India,Hyderabad,Telangana,500001,South,PR-FU-17526,Office Supplies,Storage,Storage Box,2616.24,1,0.0,611.13
388,ORD-2025-00388,2025-03-21,2025-03-22,Standard Class,CU5439,Sneha Rao,Consumer,India,Patna,Bihar,800001,East,PR-FU-25882,Technology,Phones,Smartphone,491057.41,6,0.0,46238.69
389,ORD-2024-00389,2024-08-09,2024-08-10,Second Class,CU6402,Neha Verma,Consumer,India,Patna,Bihar,800001,East,PR-FU-38251,Technology,Laptops,Business Laptop,90778.95,3,0.0,-1737.18
390,ORD-2024-00390,2024-04-12,2024-04-13,Second Class,CU4513,Anjali Sharma,Consumer,India,Patna,Bihar,800001,East,PR-FU-90373,Technology,Laptops,Laptop,37278.96,2,0.2,-509.43
391,ORD-2025-00391,2025-09-19,2025-09-21,Second Class,CU4870,Karan Nair,Corporate,India,Pune,Maharashtra,411001,West,PR-FU-54527,Office Supplies,Paper,Notebook,8721.57,8,0.15,-707.98
392,ORD-2025-00392,2025-02-06,2025-02-10,Second Class,CU3971,Sachin Jain,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-18314,Furniture,Chairs,Executive Chair,9417.11,10,0.15,1793.52
393,ORD-2024-00393,2024-09-30,2024-10-02,Standard Class,CU6330,Anjali Jain,Consumer,India,Kolkata,West Bengal,700001,East,PR-TE-56228,Technology,Phones,Android Phone,137929.43,3,0.2,-8696.71
394,ORD-2024-00394,2024-05-30,2024-06-04,Standard Class,CU8262,Deepak Sharma,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-TE-11541,Furniture,Tables,Office Table,129417.26,9,0.1,6055.94
395,ORD-2025-00395,2025-09-03,2025-09-07,Second Class,CU8450,Sachin Verma,Corporate,India,Pune,Maharashtra,411001,West,PR-TE-86631,Furniture,Bookcases,Wooden Bookcase,24267.86,1,0.3,2549.38
396,ORD-2024-00396,2024-10-16,2024-10-19,Standard Class,CU4867,Anjali Shah,Consumer,India,Kolkata,West Bengal,700001,East,PR-OS-17373,Furniture,Chairs,Executive Chair,20491.17,9,0.1,4069.82
397,ORD-2025-00397,2025-09-09,2025-09-14,Standard Class,CU4078,Rohit Patil,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-OS-78519,Technology,Accessories,USB Cable,73268.73,5,0.0,3165.69
398,ORD-2025-00398,2025-04-20,2025-04-25,First Class,CU7523,Nisha Shah,Home Office,India,Pune,Maharashtra,411001,West,PR-OS-84599,Office Supplies,Binders,File Binder,8595.38,9,0.3,-258.1
399,ORD-2025-00399,2025-12-01,2025-12-03,Standard Class,CU3166,Sachin Kumar,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-68703,Office Supplies,Paper,Notebook,7257.09,2,0.0,-374.29
400,ORD-2024-00400,2024-11-19,2024-11-22,Standard Class,CU4845,Kavita Patil,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-OS-33290,Technology,Phones,Android Phone,47251.97,1,0.05,2833.84
401,ORD-2024-00401,2024-08-09,2024-08-11,Standard Class,CU6246,Neha Desai,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-22178,Office Supplies,Paper,Copy Paper,31474.9,10,0.05,3391.16
402,ORD-2025-00402,2025-05-14,2025-05-15,Standard Class,CU2777,Arjun Mehta,Consumer,India,Bangalore,Karnataka,560001,South,PR-FU-17490,Furniture,Chairs,Executive Chair,20688.15,8,0.0,4929.21
403,ORD-2024-00403,2024-05-31,2024-06-02,Standard Class,CU2918,Rahul Nair,Corporate,India,Kolkata,West Bengal,700001,East,PR-FU-13232,Office Supplies,Storage,Document Storage,7707.52,3,0.0,-582.23
404,ORD-2024-00404,2024-01-09,2024-01-10,Standard Class,CU1968,Arjun Yadav,Consumer,India,Mumbai,Maharashtra,400001,West,PR-FU-83960,Office Supplies,Paper,Printer Paper,12982.97,5,0.2,650.41
405,ORD-2025-00405,2025-11-19,2025-11-20,Standard Class,CU3892,Riya Verma,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-OS-45670,Office Supplies,Binders,Document Folder,10653.63,5,0.05,1695.06
406,ORD-2024-00406,2024-01-22,2024-01-27,Standard Class,CU6494,Pooja Gupta,Consumer,India,Bangalore,Karnataka,560001,South,PR-FU-66747,Technology,Phones,Android Phone,99707.83,7,0.15,2985.11
407,ORD-2024-00407,2024-04-02,2024-04-04,Standard Class,CU5458,Kavita Rao,Corporate,India,Bangalore,Karnataka,560001,South,PR-TE-52372,Technology,Laptops,Laptop,40573.49,9,0.3,4792.19
408,ORD-2025-00408,2025-01-05,2025-01-08,Standard Class,CU3384,Amit Yadav,Consumer,India,Patna,Bihar,800001,East,PR-TE-91099,Office Supplies,Storage,File Cabinet,22951.62,7,0.2,2524.65
409,ORD-2024-00409,2024-05-15,2024-05-19,First Class,CU3908,Neha Mehta,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-95435,Technology,Accessories,Mouse,119539.78,2,0.15,-13115.27
410,ORD-2025-00410,2025-08-07,2025-08-09,Standard Class,CU4727,Rohit Patil,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-40815,Office Supplies,Storage,File Cabinet,13851.44,10,0.15,365.72
411,ORD-2025-00411,2025-02-18,2025-02-21,Standard Class,CU3835,Pooja Jain,Home Office,India,Hyderabad,Telangana,500001,South,PR-OS-14134,Office Supplies,Paper,Printer Paper,17533.71,4,0.2,1816.85
412,ORD-2024-00412,2024-04-13,2024-04-14,Second Class,CU9101,Priya Jain,Home Office,India,Kolkata,West Bengal,700001,East,PR-TE-11067,Technology,Laptops,Gaming Laptop,454261.15,10,0.0,-26974.79
413,ORD-2025-00413,2025-01-28,2025-01-31,Standard Class,CU1686,Akash Yadav,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-72435,Office Supplies,Paper,Notebook,2300.51,1,0.15,334.33
414,ORD-2024-00414,2024-07-22,2024-07-27,Standard Class,CU5784,Karan Kumar,Corporate,India,Bangalore,Karnataka,560001,South,PR-FU-20635,Technology,Laptops,Laptop,33007.04,3,0.1,1897.66
415,ORD-2024-00415,2024-05-08,2024-05-09,Second Class,CU9226,Karan Gupta,Consumer,India,Delhi,Delhi,110001,Central,PR-OS-93683,Technology,Accessories,Keyboard,132332.17,7,0.05,8478.46
416,ORD-2025-00416,2025-08-17,2025-08-19,Standard Class,CU1028,Arjun Gupta,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-35596,Furniture,Furnishings,Desk Lamp,25915.47,2,0.1,3497.65
417,ORD-2025-00417,2025-08-15,2025-08-20,Standard Class,CU1325,Vikas Shah,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-OS-25210,Furniture,Furnishings,Desk Lamp,30993.97,5,0.05,-612.3
418,ORD-2025-00418,2025-11-28,2025-11-29,Second Class,CU7592,Karan Sharma,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-53876,Office Supplies,Binders,Document Folder,11514.06,9,0.0,1904.3
419,ORD-2025-00419,2025-04-10,2025-04-11,Standard Class,CU6780,Sneha Joshi,Corporate,India,Mumbai,Maharashtra,400001,West,PR-FU-89332,Furniture,Chairs,Office Chair,150443.9,10,0.2,14026.76
420,ORD-2025-00420,2025-11-09,2025-11-13,Standard Class,CU8233,Priya Gupta,Corporate,India,Mumbai,Maharashtra,400001,West,PR-OS-76133,Furniture,Furnishings,Desk Lamp,89083.44,5,0.3,-2916.4
421,ORD-2025-00421,2025-07-11,2025-07-12,Standard Class,CU7605,Kavita Nair,Corporate,India,Mumbai,Maharashtra,400001,West,PR-FU-75936,Furniture,Chairs,Dining Chair,71016.52,9,0.3,6545.57
422,ORD-2025-00422,2025-03-23,2025-03-26,Standard Class,CU9325,Manish Mehta,Corporate,India,Chennai,Tamil Nadu,600001,South,PR-FU-53397,Technology,Laptops,Business Laptop,170660.03,6,0.15,22979.64
423,ORD-2025-00423,2025-10-26,2025-10-31,Standard Class,CU4241,Neha Jain,Corporate,India,Hyderabad,Telangana,500001,South,PR-TE-26934,Furniture,Furnishings,Wall Clock,117584.0,6,0.3,-7134.09
424,ORD-2024-00424,2024-05-20,2024-05-22,Standard Class,CU2079,Neha Shah,Home Office,India,Chennai,Tamil Nadu,600001,South,PR-OS-15322,Technology,Phones,Android Phone,287227.89,7,0.2,37932.58
425,ORD-2024-00425,2024-05-17,2024-05-18,Standard Class,CU3653,Vikas Singh,Corporate,India,Pune,Maharashtra,411001,West,PR-TE-73620,Technology,Accessories,Mouse,78347.57,2,0.15,4268.95
426,ORD-2025-00426,2025-04-11,2025-04-13,Standard Class,CU6389,Amit Verma,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-FU-87514,Office Supplies,Storage,Storage Box,6757.62,8,0.15,-503.41
427,ORD-2025-00427,2025-04-05,2025-04-10,Second Class,CU2308,Vikas Rao,Corporate,India,Bangalore,Karnataka,560001,South,PR-OS-65283,Office Supplies,Binders,File Binder,2633.33,1,0.0,249.53
428,ORD-2025-00428,2025-12-16,2025-12-18,Standard Class,CU1109,Nisha Jain,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-98648,Office Supplies,Storage,Storage Box,23191.55,8,0.2,2689.79
429,ORD-2024-00429,2024-06-16,2024-06-21,Standard Class,CU1783,Kavita Mehta,Corporate,India,Delhi,Delhi,110001,Central,PR-FU-10370,Technology,Laptops,Business Laptop,147027.28,10,0.1,-3616.76
430,ORD-2024-00430,2024-06-13,2024-06-18,Standard Class,CU2667,Karan Gupta,Home Office,India,Mumbai,Maharashtra,400001,West,PR-FU-87400,Technology,Laptops,Business Laptop,618728.07,8,0.2,-79596.24
431,ORD-2025-00431,2025-12-06,2025-12-07,Second Class,CU6956,Priya Gupta,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-85257,Furniture,Furnishings,Table Lamp,167090.74,9,0.2,19500.67
432,ORD-2024-00432,2024-03-11,2024-03-15,Same Day,CU4133,Rahul Gupta,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-60617,Furniture,Tables,Dining Table,15055.49,2,0.0,-389.32
433,ORD-2025-00433,2025-06-03,2025-06-05,Standard Class,CU2129,Meena Rao,Corporate,India,Delhi,Delhi,110001,Central,PR-OS-28385,Furniture,Furnishings,Wall Clock,66185.19,6,0.15,2126.36
434,ORD-2024-00434,2024-07-06,2024-07-11,Standard Class,CU1539,Rohit Nair,Consumer,India,Delhi,Delhi,110001,Central,PR-OS-48383,Office Supplies,Paper,Printer Paper,712.29,1,0.05,-40.84
435,ORD-2025-00435,2025-10-12,2025-10-16,Standard Class,CU4091,Deepak Jain,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-82833,Technology,Phones,Android Phone,30699.67,1,0.0,5385.29
436,ORD-2024-00436,2024-02-23,2024-02-25,Standard Class,CU1583,Rahul Rao,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-TE-97948,Technology,Laptops,Gaming Laptop,869535.7,10,0.05,152311.79
437,ORD-2024-00437,2024-11-25,2024-11-30,Standard Class,CU6234,Akash Yadav,Corporate,India,Pune,Maharashtra,411001,West,PR-OS-98822,Technology,Laptops,Gaming Laptop,412063.45,5,0.1,-26791.83
438,ORD-2025-00438,2025-12-08,2025-12-10,First Class,CU5663,Vikas Rao,Consumer,India,Patna,Bihar,800001,East,PR-TE-22818,Office Supplies,Paper,Notebook,1448.43,1,0.3,210.26
439,ORD-2024-00439,2024-01-23,2024-01-28,Standard Class,CU4167,Akash Patil,Corporate,India,Chennai,Tamil Nadu,600001,South,PR-TE-65673,Furniture,Furnishings,Desk Lamp,7594.22,3,0.0,1537.49
440,ORD-2024-00440,2024-11-25,2024-11-29,Standard Class,CU6393,Priya More,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-OS-45233,Office Supplies,Storage,Document Storage,15593.56,6,0.15,537.86
441,ORD-2024-00441,2024-04-13,2024-04-15,Standard Class,CU6773,Sneha Sharma,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-61720,Technology,Laptops,Laptop,206680.39,3,0.15,13.7
442,ORD-2025-00442,2025-11-07,2025-11-10,Second Class,CU9627,Kavita Jain,Consumer,India,Delhi,Delhi,110001,Central,PR-OS-38876,Furniture,Bookcases,Office Bookcase,91261.75,4,0.15,17417.81
443,ORD-2024-00443,2024-03-17,2024-03-19,Standard Class,CU9333,Manish Rao,Corporate,India,Kolkata,West Bengal,700001,East,PR-FU-64639,Office Supplies,Storage,File Cabinet,8669.22,3,0.1,184.66
444,ORD-2024-00444,2024-05-31,2024-06-05,Standard Class,CU1957,Deepak Nair,Consumer,India,Pune,Maharashtra,411001,West,PR-OS-10560,Furniture,Bookcases,Office Bookcase,47877.91,4,0.1,1508.28
445,ORD-2024-00445,2024-11-27,2024-11-29,First Class,CU7300,Riya Jain,Corporate,India,Patna,Bihar,800001,East,PR-OS-44493,Office Supplies,Paper,Copy Paper,22742.14,7,0.15,3705.79
446,ORD-2024-00446,2024-11-08,2024-11-11,Second Class,CU6902,Kavita More,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-94629,Technology,Phones,Smartphone,711803.28,9,0.05,123209.47
447,ORD-2024-00447,2024-10-18,2024-10-20,Standard Class,CU3158,Arjun Shah,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-90758,Technology,Laptops,Laptop,123359.29,7,0.0,21345.3
448,ORD-2025-00448,2025-10-04,2025-10-05,Same Day,CU4621,Nisha Sharma,Corporate,India,Hyderabad,Telangana,500001,South,PR-FU-54433,Furniture,Tables,Computer Table,151958.12,7,0.1,1916.73
449,ORD-2025-00449,2025-11-10,2025-11-15,Second Class,CU6611,Meena Yadav,Corporate,India,Delhi,Delhi,110001,Central,PR-FU-89422,Technology,Accessories,USB Cable,518543.07,9,0.05,99784.23
450,ORD-2024-00450,2024-01-11,2024-01-12,Standard Class,CU9338,Akash Shah,Home Office,India,Pune,Maharashtra,411001,West,PR-OS-14725,Office Supplies,Paper,Notebook,9172.37,4,0.0,1776.79
451,ORD-2025-00451,2025-01-20,2025-01-21,Standard Class,CU1909,Pooja Desai,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-75908,Office Supplies,Storage,File Cabinet,37040.18,8,0.1,2488.18
452,ORD-2025-00452,2025-01-18,2025-01-19,Second Class,CU8464,Arjun Rao,Consumer,India,Mumbai,Maharashtra,400001,West,PR-OS-35651,Technology,Accessories,Headphones,234724.36,4,0.2,20143.6
453,ORD-2024-00453,2024-12-16,2024-12-20,Standard Class,CU4406,Anjali Singh,Home Office,India,Hyderabad,Telangana,500001,South,PR-OS-42872,Technology,Laptops,Laptop,174257.71,2,0.3,30393.55
454,ORD-2024-00454,2024-10-21,2024-10-25,Second Class,CU4239,Manish More,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-40615,Office Supplies,Binders,Document Folder,8508.88,5,0.15,-969.47
455,ORD-2025-00455,2025-11-03,2025-11-04,Second Class,CU1364,Anjali Jain,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-89646,Technology,Accessories,Mouse,425222.66,7,0.05,28926.19
456,ORD-2024-00456,2024-05-10,2024-05-13,Same Day,CU6202,Amit Joshi,Home Office,India,Mumbai,Maharashtra,400001,West,PR-FU-14507,Technology,Accessories,USB Cable,136178.84,2,0.0,9015.47
457,ORD-2024-00457,2024-07-10,2024-07-13,First Class,CU2879,Neha Yadav,Consumer,India,Kolkata,West Bengal,700001,East,PR-FU-63260,Furniture,Chairs,Executive Chair,130087.58,6,0.05,14197.46
458,ORD-2024-00458,2024-05-28,2024-05-31,Standard Class,CU6086,Sneha Rao,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-45950,Furniture,Tables,Office Table,45263.58,8,0.05,1930.72
459,ORD-2025-00459,2025-12-10,2025-12-12,Standard Class,CU9741,Sachin Nair,Consumer,India,Bangalore,Karnataka,560001,South,PR-TE-71358,Technology,Phones,Business Phone,439999.37,6,0.0,-16167.18
460,ORD-2024-00460,2024-11-29,2024-11-30,Second Class,CU1295,Kavita More,Corporate,India,Chennai,Tamil Nadu,600001,South,PR-TE-92600,Furniture,Chairs,Dining Chair,69212.71,7,0.1,-3366.95
461,ORD-2024-00461,2024-08-31,2024-09-03,Standard Class,CU4081,Meena Jain,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-29642,Office Supplies,Paper,Notebook,27773.13,10,0.3,914.49
462,ORD-2025-00462,2025-03-17,2025-03-18,First Class,CU5611,Amit Verma,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-34312,Office Supplies,Storage,File Cabinet,19620.23,8,0.1,1406.23
463,ORD-2025-00463,2025-01-29,2025-01-31,Standard Class,CU8002,Rohit Nair,Consumer,India,Mumbai,Maharashtra,400001,West,PR-TE-81667,Furniture,Bookcases,Office Bookcase,98744.47,5,0.2,484.02
464,ORD-2024-00464,2024-11-20,2024-11-22,Standard Class,CU1037,Arjun Sharma,Home Office,India,Delhi,Delhi,110001,Central,PR-FU-88233,Furniture,Furnishings,Table Lamp,219377.13,10,0.05,34610.47
465,ORD-2024-00465,2024-12-22,2024-12-23,Second Class,CU7889,Amit Rao,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-OS-61248,Technology,Phones,Android Phone,692847.79,8,0.0,-40737.1
466,ORD-2025-00466,2025-03-09,2025-03-11,Standard Class,CU1976,Meena Joshi,Corporate,India,Chennai,Tamil Nadu,600001,South,PR-TE-42813,Furniture,Furnishings,Wall Clock,88999.65,4,0.2,12894.99
467,ORD-2024-00467,2024-05-18,2024-05-22,Standard Class,CU3108,Arjun Yadav,Corporate,India,Kolkata,West Bengal,700001,East,PR-TE-46382,Office Supplies,Binders,File Binder,2479.17,2,0.0,298.84
468,ORD-2024-00468,2024-02-01,2024-02-02,Standard Class,CU2845,Sneha Singh,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-OS-26766,Technology,Laptops,Laptop,592269.84,10,0.15,114920.26
469,ORD-2025-00469,2025-04-30,2025-05-05,Second Class,CU8833,Deepak More,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-40782,Technology,Laptops,Laptop,265972.24,3,0.15,28326.07
470,ORD-2025-00470,2025-03-02,2025-03-07,Standard Class,CU3685,Pooja Jain,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-93768,Technology,Laptops,Laptop,93666.18,9,0.2,3870.64
471,ORD-2025-00471,2025-10-31,2025-11-04,Standard Class,CU8690,Amit Yadav,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-FU-10765,Office Supplies,Storage,Storage Box,20810.64,6,0.3,-990.84
472,ORD-2025-00472,2025-11-18,2025-11-22,Standard Class,CU8226,Rohit Jain,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-OS-14311,Furniture,Bookcases,Wooden Bookcase,173961.44,10,0.3,-18321.67
473,ORD-2024-00473,2024-03-30,2024-04-03,Standard Class,CU4022,Anjali Verma,Corporate,India,Patna,Bihar,800001,East,PR-FU-24260,Technology,Phones,Smartphone,233675.94,3,0.2,-15496.28
474,ORD-2025-00474,2025-08-13,2025-08-14,Standard Class,CU8972,Priya Shah,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-OS-59752,Furniture,Tables,Dining Table,23545.03,2,0.0,-1704.53
475,ORD-2025-00475,2025-01-22,2025-01-23,Standard Class,CU8394,Akash Rao,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-14695,Technology,Laptops,Gaming Laptop,111795.51,7,0.2,-7335.36
476,ORD-2025-00476,2025-03-26,2025-03-27,Second Class,CU5150,Manish Singh,Consumer,India,Delhi,Delhi,110001,Central,PR-OS-21109,Furniture,Bookcases,Office Bookcase,9498.3,1,0.3,-301.7
477,ORD-2024-00477,2024-11-20,2024-11-21,Same Day,CU4041,Manish More,Corporate,India,Mumbai,Maharashtra,400001,West,PR-FU-49159,Technology,Laptops,Business Laptop,283716.18,9,0.2,4262.43
478,ORD-2024-00478,2024-11-22,2024-11-27,Second Class,CU6024,Rahul Mehta,Home Office,India,Patna,Bihar,800001,East,PR-FU-17973,Technology,Laptops,Laptop,139605.6,7,0.0,13841.87
479,ORD-2024-00479,2024-02-08,2024-02-10,Second Class,CU3690,Anjali Gupta,Home Office,India,Mumbai,Maharashtra,400001,West,PR-OS-56728,Office Supplies,Paper,Copy Paper,10483.88,7,0.05,-142.16
480,ORD-2025-00480,2025-01-21,2025-01-23,First Class,CU6640,Vikas Joshi,Corporate,India,Mumbai,Maharashtra,400001,West,PR-FU-49384,Furniture,Chairs,Office Chair,6844.31,2,0.2,1008.48
